age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_life_balance,productivity_ratio,cognitive_load,caffeine_per_sleep,exp_tier,age_group
26.0,16.0,13.56,4.99,6.0,4.0,21.0,0.0,15.56,1.8,61.1,Medium,0.23317306891575998,4.2,21.560000000000002,1.2024045686563989,Principal,26-30
43.0,9.0,9.14,5.69,6.0,16.0,21.0,9.0,10.55,1.87,100.0,High,0.3839512247866315,0.8076923076923077,54.64,1.0544813612510788,Senior,41-44
33.0,11.0,11.98,7.97,1.0,6.0,18.0,1.0,15.34,1.32,38.03,Medium,0.34004391141859763,2.25,25.48,0.12547049868626114,Senior,31-35
43.0,16.0,13.65,7.95,0.0,15.0,16.0,7.0,16.33,0.61,89.22,High,0.28552367293116504,0.6956521739130435,54.15,0.0,Principal,41-44
30.0,3.0,5.51,8.76,3.0,0.0,14.0,7.0,9.56,1.25,13.07,Low,0.6642335325657908,1.75,16.009999999999998,0.34246571433039796,Mid,26-30
32.0,1.0,4.18,8.58,4.0,11.0,24.0,4.0,7.29,1.2,19.42,Low,0.8526590363854372,1.5,32.18,0.4662004118647539,Junior,31-35
21.0,10.0,12.69,4.41,4.0,18.0,3.0,1.0,15.73,0.78,96.22,High,0.18261786831041982,0.15,50.19,0.9070292727824778,Senior,20-25
44.0,6.0,5.95,8.15,1.0,8.0,24.0,2.0,9.54,0.57,8.91,Low,0.5629437983896839,2.1818181818181817,24.95,0.12269937144792989,Mid,41-44
26.0,1.0,4.42,6.26,0.0,15.0,4.0,4.0,5.93,0.34,47.33,Medium,0.6376810978085896,0.2,40.42,0.0,Junior,26-30
39.0,17.0,5.6,8.33,6.0,6.0,6.0,2.0,9.31,0.43,14.79,Low,0.5875251115006632,0.6666666666666666,20.6,0.7202880287769474,Principal,36-40
23.0,10.0,7.84,4.45,6.0,14.0,18.0,9.0,10.79,1.31,95.33,High,0.30917872736560775,0.75,49.34,1.3483143037495946,Senior,20-25
27.0,7.0,6.19,8.11,3.0,11.0,18.0,0.0,10.47,1.77,13.99,Low,0.593037179289485,1.5,28.19,0.3699136411943723,Mid,26-30
39.0,19.0,7.05,6.46,2.0,3.0,14.0,5.0,8.6,0.77,28.95,Low,0.4619808011513866,1.5555555555555556,20.55,0.3095974752945085,Principal,36-40
41.0,13.0,13.75,5.67,4.0,5.0,0.0,4.0,15.95,0.24,79.89,High,0.19898989228990263,0.0,29.75,0.7054672477130074,Senior,41-44
40.0,11.0,11.04,4.14,1.0,5.0,23.0,2.0,15.84,0.03,40.76,Medium,0.15513392280007726,2.875,24.04,0.24154583537540208,Senior,36-40
38.0,17.0,11.12,4.62,2.0,14.0,7.0,8.0,14.33,0.81,78.33,Medium,0.21335952010375164,0.30434782608695654,51.12,0.43290033919906074,Principal,36-40
32.0,10.0,4.95,6.23,4.0,2.0,18.0,5.0,9.67,0.47,41.22,Medium,0.4582763024434814,2.25,16.45,0.6420544715803416,Senior,31-35
33.0,7.0,11.32,8.09,4.0,1.0,16.0,7.0,15.08,0.65,63.76,Medium,0.3310605935204321,1.7777777777777777,23.82,0.4944375161387496,Mid,31-35
29.0,1.0,11.39,7.87,6.0,4.0,8.0,6.0,16.1,0.48,55.19,Medium,0.30374680597501613,0.7272727272727273,28.39,0.7623887214245589,Junior,26-30
30.0,14.0,10.6,5.18,3.0,7.0,19.0,1.0,12.87,1.33,61.38,Medium,0.27737536099806726,2.111111111111111,26.1,0.5791504673454696,Senior,26-30
21.0,8.0,6.28,4.76,7.0,18.0,22.0,9.0,7.64,1.28,78.83,High,0.4339080148054587,0.7857142857142857,55.78,1.4705879263470742,Senior,20-25
44.0,18.0,8.23,5.95,3.0,15.0,15.0,4.0,12.44,1.82,58.07,Medium,0.37590709357004864,0.75,44.230000000000004,0.5042015959325049,Principal,41-44
28.0,19.0,12.46,8.42,2.0,18.0,8.0,4.0,16.68,1.4,75.53,High,0.3369938113591691,0.34782608695652173,54.46,0.2375296630012277,Principal,26-30
36.0,7.0,10.7,4.46,7.0,15.0,18.0,5.0,14.18,0.33,100.0,High,0.19252410801751976,0.8571428571428571,48.2,1.5695063745501403,Mid,36-40
22.0,18.0,11.33,6.71,4.0,5.0,15.0,5.0,14.65,1.5,68.15,Medium,0.3160123050033755,1.3636363636363635,28.83,0.5961250974478245,Principal,20-25
43.0,4.0,9.87,4.44,4.0,0.0,20.0,2.0,14.53,0.36,41.76,Medium,0.19672130341306138,6.666666666666667,12.87,0.9009006979953382,Mid,41-44
25.0,10.0,8.5,6.35,3.0,17.0,25.0,3.0,12.02,1.12,84.85,High,0.36403506997879775,1.1904761904761905,47.0,0.4724408704817527,Senior,20-25
24.0,10.0,11.59,4.63,3.0,7.0,26.0,0.0,15.06,0.15,58.11,Medium,0.17936209458303587,3.25,25.59,0.6479480242012907,Senior,20-25
24.0,7.0,4.68,4.4,7.0,4.0,12.0,0.0,5.88,0.09,53.795,Low,0.4251893536752507,2.4,12.68,1.590908729338925,Mid,20-25
41.0,18.0,10.73,4.95,4.0,11.0,18.0,4.0,12.29,0.93,74.52,High,0.2554300497206755,1.125,38.730000000000004,0.8080806448321929,Principal,41-44
34.0,7.0,13.97,5.28,6.0,17.0,4.0,3.0,16.72,0.21,98.47,High,0.1788856246697418,0.19047619047619047,52.47,1.1363634211432914,Mid,31-35
42.0,18.0,11.8,5.38,4.0,9.0,26.0,6.0,16.08,0.61,82.27,High,0.21484934666967911,1.625,38.8,0.7434942855958577,Principal,41-44
36.0,17.0,6.91,7.23,0.0,12.0,1.0,6.0,10.84,0.68,43.27,Medium,0.44563377771077306,0.05263157894736842,39.91,0.0,Principal,36-40
28.0,9.0,6.78,4.27,5.0,11.0,3.0,3.0,11.68,1.54,56.59,Medium,0.31473454416389246,0.2,33.28,1.1709599131241422,Senior,26-30
22.0,6.0,10.67,4.4,3.0,15.0,11.0,9.0,11.85,0.67,67.98,Medium,0.2251332049230371,0.44,54.17,0.6818180268595393,Mid,20-25
39.0,8.0,12.96,4.94,2.0,13.0,17.0,1.0,15.49,0.99,74.4,High,0.20843584504619173,1.1333333333333333,40.46,0.4048582176400369,Senior,36-40
36.0,0.0,9.78,8.36,6.0,10.0,2.0,9.0,11.42,1.55,63.35,Medium,0.46745280813901846,0.1,43.28,0.7177032634326241,Junior,36-40
29.0,18.0,9.27,7.14,1.0,9.0,20.0,3.0,10.42,0.41,43.45,Medium,0.38344335279617303,1.5384615384615385,31.77,0.14005600279327693,Principal,26-30
32.0,4.0,5.6,7.65,1.0,9.0,24.0,7.0,7.66,1.61,18.77,Low,0.6983408221462427,1.411764705882353,34.1,0.13071893716092323,Mid,31-35
37.0,18.0,11.15,5.85,4.0,15.0,18.0,1.0,13.13,1.66,63.22,Medium,0.30930805974843245,1.0588235294117647,42.65,0.6837605668785356,Principal,36-40
37.0,0.0,11.02,5.07,5.0,18.0,25.0,4.0,13.7,1.98,84.76,High,0.2851941632203009,1.0869565217391304,53.019999999999996,0.9861930993701973,Junior,36-40
36.0,14.0,13.67,4.19,6.0,9.0,21.0,6.0,15.23,0.89,91.57,High,0.17577854063050033,1.3125,40.67,1.4319805651597695,Senior,36-40
43.0,15.0,7.0,6.44,6.0,3.0,3.0,9.0,9.95,0.74,56.51,Medium,0.4235987950679177,0.23076923076923078,26.5,0.9316768739632183,Principal,41-44
22.0,6.0,11.56,6.87,2.0,7.0,3.0,5.0,16.24,1.4,56.96,Medium,0.2974820036876977,0.23076923076923078,33.06,0.29112077276262405,Mid,20-25
22.0,11.0,8.34,8.49,0.0,10.0,15.0,8.0,12.33,0.12,57.51,Medium,0.4165456982803241,0.7894736842105263,40.34,0.0,Senior,20-25
25.0,7.0,9.58,8.41,7.0,5.0,10.0,1.0,13.95,0.08,50.63,Medium,0.3608159642662148,1.4285714285714286,21.08,0.8323423504943698,Mid,20-25
32.0,4.0,12.16,6.12,3.0,3.0,28.0,3.0,16.38,0.67,64.54,Medium,0.23791169453708147,4.0,22.66,0.4901959983339872,Mid,31-35
43.0,9.0,6.22,6.12,0.0,4.0,25.0,6.0,8.78,1.46,21.5,Low,0.5053332996444467,2.272727272727273,23.22,0.0,Senior,41-44
34.0,4.0,7.43,4.81,6.0,17.0,25.0,7.0,11.27,0.23,79.79,High,0.2695187021647753,1.0,51.93,1.2474009880663226,Mid,31-35
44.0,16.0,11.73,5.29,2.0,2.0,12.0,4.0,15.75,1.27,67.18,Medium,0.23871905972638066,1.7142857142857142,21.73,0.378071762179251,Principal,41-44
28.0,4.0,8.99,8.63,0.0,6.0,20.0,4.0,11.52,0.54,26.1,Low,0.44709895431014374,1.8181818181818181,26.990000000000002,0.0,Mid,26-30
23.0,14.0,4.92,4.71,4.0,11.0,14.0,3.0,9.36,1.3,34.06,Low,0.4208683178663643,0.9333333333333333,31.42,0.8492567199030319,Senior,20-25
33.0,12.0,8.3,8.84,1.0,2.0,6.0,8.0,11.13,0.91,29.98,Low,0.501801312310792,0.5454545454545454,24.3,0.11312215914907703,Senior,31-35
24.0,0.0,9.87,6.52,4.0,16.0,26.0,5.0,10.94,0.23,80.55,High,0.3243632712944127,1.1818181818181819,49.37,0.6134968384207303,Junior,20-25
21.0,10.0,13.1,6.28,3.0,2.0,13.0,3.0,16.67,0.49,58.06,Medium,0.2274101368018093,2.1666666666666665,21.6,0.4777069303014442,Senior,20-25
30.0,0.0,5.88,4.87,4.0,10.0,3.0,2.0,9.59,0.44,53.87,Medium,0.34324496811603317,0.23076923076923078,28.88,0.821355067483559,Junior,26-30
28.0,10.0,12.06,7.31,2.0,5.0,7.0,8.0,15.27,0.33,48.28,Medium,0.279546275903905,0.5,34.06,0.27359777378963424,Senior,26-30
43.0,17.0,5.31,6.3,6.0,10.0,11.0,6.0,7.16,0.94,41.49,Medium,0.5805933776589113,0.6470588235294118,34.31,0.9523808012093966,Principal,41-44
22.0,17.0,6.42,5.85,2.0,3.0,12.0,8.0,9.35,1.91,34.34,Low,0.492073526184304,1.0,24.42,0.3418802834392678,Principal,20-25
28.0,15.0,6.43,5.32,3.0,16.0,24.0,3.0,9.03,1.32,66.92,Medium,0.42949544440521065,1.2,42.93,0.5639096684380323,Principal,26-30
22.0,12.0,12.77,4.33,3.0,0.0,8.0,2.0,17.67,1.67,35.24,Medium,0.19710906054175226,2.6666666666666665,15.77,0.6928404866419199,Senior,20-25
44.0,6.0,5.99,6.6,1.0,11.0,8.0,9.0,10.29,1.96,53.44,Medium,0.5257984935013209,0.38095238095238093,41.49,0.15151512855831387,Mid,41-44
21.0,0.0,11.87,5.56,0.0,2.0,1.0,7.0,15.92,1.08,55.08,Medium,0.23893486005991865,0.1,26.369999999999997,0.0,Junior,20-25
31.0,15.0,8.62,6.46,1.0,15.0,2.0,3.0,10.34,0.48,53.16,Medium,0.36603373596868477,0.10526315789473684,43.12,0.15479873764725424,Principal,31-35
29.0,0.0,13.99,7.62,4.0,2.0,20.0,9.0,16.31,1.86,81.45,High,0.3128712768029282,1.6666666666666667,31.490000000000002,0.5249343143130821,Junior,26-30
28.0,16.0,12.39,5.66,0.0,13.0,11.0,2.0,14.91,1.4,62.99,Medium,0.2586080491352363,0.6875,41.39,0.0,Principal,26-30
34.0,5.0,11.4,7.35,3.0,16.0,16.0,3.0,14.37,1.92,64.67,Medium,0.3597205913961741,0.8,47.9,0.40816320977371295,Mid,31-35
27.0,1.0,12.71,5.29,2.0,18.0,3.0,1.0,13.83,1.3,80.24,High,0.24830443676320885,0.15,50.21,0.378071762179251,Junior,26-30
32.0,16.0,10.34,7.64,4.0,6.0,26.0,3.0,13.71,1.55,44.4,Medium,0.38212056623199303,2.6,26.84,0.5235601408952695,Principal,31-35
24.0,5.0,12.44,4.08,7.0,10.0,29.0,6.0,14.87,1.78,78.09,High,0.21457340847406048,1.7058823529411764,41.44,1.715685853998565,Mid,20-25
30.0,13.0,6.61,4.76,1.0,15.0,13.0,2.0,9.86,1.52,46.03,Medium,0.3812993089678622,0.7222222222222222,39.61,0.2100839894781535,Senior,26-30
21.0,17.0,4.98,5.23,6.0,18.0,20.0,0.0,6.02,1.13,50.67,Medium,0.5781817656198396,1.0526315789473684,40.980000000000004,1.147227314105676,Principal,20-25
43.0,5.0,10.16,7.86,5.0,4.0,8.0,9.0,12.45,0.94,43.52,Medium,0.3892082976909201,0.5714285714285714,31.66,0.6361322345887742,Mid,41-44
34.0,9.0,8.35,4.33,5.0,0.0,7.0,7.0,12.42,1.65,55.82,Medium,0.28791524853561634,0.875,18.85,1.1547341444031998,Senior,31-35
25.0,17.0,8.26,4.94,3.0,9.0,0.0,5.0,11.26,1.54,61.99,Medium,0.33196719610823794,0.0,33.76,0.6072873264600553,Principal,20-25
27.0,8.0,9.27,5.79,6.0,17.0,29.0,2.0,13.43,0.73,74.07,High,0.2872246569504556,1.45,46.269999999999996,1.0362692510761224,Senior,26-30
24.0,7.0,7.61,4.05,0.0,9.0,12.0,7.0,11.41,1.0,42.4,Medium,0.26550997552523786,0.7058823529411765,36.11,0.0,Mid,20-25
35.0,9.0,10.26,7.81,4.0,0.0,27.0,5.0,14.68,1.27,32.22,Low,0.36407376246697026,4.5,17.759999999999998,0.5121638268676278,Senior,31-35
37.0,16.0,4.31,6.8,0.0,12.0,2.0,0.0,5.34,0.06,0.0,Low,0.7108807553491446,0.15384615384615385,28.31,0.0,Principal,36-40
25.0,5.0,13.7,8.5,2.0,3.0,29.0,8.0,15.75,0.5,62.42,Medium,0.3056027060915889,2.4166666666666665,31.7,0.2352940899654012,Mid,20-25
24.0,13.0,13.25,4.16,3.0,11.0,13.0,8.0,16.45,0.5,89.98,High,0.15690235161944943,0.65,47.25,0.7211536727995979,Senior,20-25
35.0,5.0,13.35,5.36,7.0,15.0,18.0,8.0,18.11,1.77,100.0,High,0.22663699216029906,0.75,55.35,1.3059699056026295,Mid,31-35
32.0,6.0,7.65,7.66,3.0,18.0,26.0,5.0,11.37,0.66,71.32,High,0.4374342567069266,1.0833333333333333,51.15,0.3916448574876165,Mid,31-35
24.0,11.0,9.32,7.38,4.0,11.0,5.0,5.0,12.15,1.09,51.61,Medium,0.39450394063791616,0.29411764705882354,38.82,0.5420053466117416,Senior,20-25
32.0,2.0,13.54,5.22,4.0,5.0,3.0,3.0,15.06,1.66,69.63,Medium,0.24055943214827158,0.3333333333333333,28.04,0.7662833781066326,Junior,31-35
36.0,13.0,13.02,6.98,6.0,15.0,19.0,7.0,15.99,0.52,96.7,High,0.25853153193617606,0.8260869565217391,53.519999999999996,0.8595987307165142,Senior,36-40
37.0,18.0,11.9,7.97,0.0,11.0,0.0,8.0,14.66,0.25,63.33,Medium,0.30948794015482145,0.0,45.9,0.0,Principal,36-40
27.0,15.0,8.07,4.17,7.0,9.0,27.0,6.0,12.18,1.9,78.26,High,0.29975307161713227,1.6875,35.07,1.6786566717849707,Principal,26-30
32.0,6.0,9.64,7.59,5.0,4.0,9.0,6.0,12.29,1.41,55.06,Medium,0.41039669811232565,0.8181818181818182,26.64,0.6587614415334069,Mid,31-35
38.0,7.0,11.93,5.26,5.0,18.0,12.0,1.0,14.21,0.35,74.77,High,0.2146136107645902,0.6,49.43,0.9505701614885624,Mid,36-40
22.0,17.0,6.73,8.74,1.0,11.0,11.0,1.0,8.09,1.64,21.97,Low,0.7004048110388117,0.8461538461538461,30.23,0.11441646288141158,Principal,20-25
43.0,12.0,10.26,6.69,7.0,7.0,10.0,9.0,11.45,1.57,69.61,Medium,0.38046981204653096,0.5882352941176471,37.76,1.0463376612350281,Senior,41-44
27.0,8.0,12.28,4.17,0.0,3.0,3.0,1.0,15.04,1.68,50.45,Medium,0.21412883550040862,0.6,19.78,0.0,Senior,26-30
21.0,10.0,11.07,6.02,5.0,6.0,16.0,3.0,13.46,0.55,46.11,Medium,0.26783529279106016,1.6,27.57,0.830564646085607,Senior,20-25
27.0,8.0,8.79,8.83,4.0,4.0,14.0,8.0,12.01,0.9,40.65,Medium,0.4677884390486328,1.0769230769230769,28.79,0.4530010812003306,Senior,26-30
32.0,14.0,8.99,7.65,4.0,10.0,20.0,4.0,13.7,1.39,55.24,Medium,0.3984133804136898,1.3333333333333333,34.99,0.5228757486436929,Senior,31-35
32.0,19.0,13.89,5.5,7.0,16.0,28.0,1.0,15.05,0.78,81.67,High,0.21700068358670754,1.5555555555555556,47.39,1.2727270413223561,Principal,31-35
20.0,1.0,10.02,6.88,4.0,2.0,2.0,3.0,13.0,0.14,45.47,Medium,0.30495220221754116,0.3333333333333333,18.52,0.5813952643320837,Junior,20-25
25.0,12.0,11.86,7.0,0.0,1.0,28.0,6.0,16.31,0.27,46.6,Medium,0.2580759581797672,3.5,22.86,0.0,Senior,20-25
43.0,10.0,11.27,4.12,3.0,18.0,9.0,4.0,14.09,1.19,88.36,High,0.20938484978766367,0.391304347826087,53.269999999999996,0.7281551630691351,Senior,41-44
38.0,18.0,11.01,4.89,6.0,1.0,20.0,7.0,14.09,0.75,76.94,High,0.22470118626688498,2.2222222222222223,23.509999999999998,1.2269936141117355,Principal,36-40
35.0,1.0,11.16,6.76,1.0,13.0,13.0,0.0,14.11,0.01,83.78,High,0.26790659802506533,0.9285714285714286,37.16,0.14792897219985618,Junior,31-35
27.0,2.0,8.54,6.01,1.0,0.0,18.0,4.0,11.1,1.53,25.79,Low,0.3839103674180057,3.6,14.54,0.16638932339611923,Junior,26-30
20.0,5.0,8.74,4.95,4.0,15.0,20.0,3.0,10.18,0.83,64.87,Medium,0.3054968126058767,1.0526315789473684,43.24,0.8080806448321929,Mid,20-25
35.0,2.0,8.68,7.86,2.0,14.0,3.0,2.0,10.19,0.63,66.12,Medium,0.4499204849008753,0.17647058823529413,39.68,0.2544528938355097,Junior,31-35
28.0,10.0,4.33,6.44,7.0,17.0,24.0,6.0,6.05,1.43,66.08,Medium,0.7581887516195809,1.0,47.33,1.086956352957088,Senior,26-30
32.0,5.0,6.41,5.55,0.0,1.0,13.0,9.0,10.58,0.91,52.06,Medium,0.3802236385977846,1.1818181818181819,21.91,0.0,Mid,31-35
30.0,15.0,5.55,4.81,7.0,10.0,5.0,0.0,7.65,1.39,37.94,Medium,0.46969693411386865,0.45454545454545453,25.55,1.4553011527440431,Principal,26-30
32.0,16.0,12.86,7.06,5.0,16.0,11.0,5.0,12.02,0.03,100.0,High,0.2849678342054729,0.5,52.36,0.7082151971366577,Principal,31-35
44.0,18.0,6.75,7.33,7.0,12.0,29.0,7.0,10.99,0.02,63.81,Medium,0.41431790223687126,1.45,41.25,0.9549794058691125,Principal,41-44
32.0,2.0,5.38,7.35,5.0,11.0,25.0,1.0,9.12,1.12,27.46,Low,0.5841378907491109,1.9230769230769231,28.88,0.6802720162895216,Junior,31-35
29.0,17.0,5.2,5.1,7.0,1.0,1.0,5.0,9.08,1.96,27.91,Low,0.494397724481952,0.14285714285714285,14.7,1.3725487504806373,Principal,26-30
23.0,6.0,11.0,6.98,7.0,17.0,16.0,0.0,12.19,0.54,76.54,High,0.3242776919242048,0.8888888888888888,45.0,1.0028651858359332,Mid,20-25
25.0,8.0,4.06,8.53,6.0,9.0,0.0,5.0,7.33,1.37,25.07,Low,0.8691834179821405,0.0,29.56,0.7033996830715495,Senior,20-25
26.0,19.0,8.71,5.77,3.0,11.0,16.0,5.0,13.47,0.34,75.66,High,0.27547338703907176,0.9411764705882353,38.21,0.5199305858005917,Principal,26-30
24.0,11.0,5.19,5.05,4.0,16.0,24.0,4.0,6.35,0.62,60.41,Medium,0.49133444615819366,1.1428571428571428,43.19,0.7920790510734552,Senior,20-25
30.0,4.0,12.5,7.86,2.0,13.0,4.0,6.0,14.66,0.16,80.27,High,0.29528717616762973,0.2,47.5,0.2544528938355097,Mid,26-30
32.0,2.0,13.58,4.88,4.0,18.0,15.0,4.0,14.79,1.76,97.19,High,0.23405004462283946,0.6521739130434783,55.58,0.8196719631819748,Junior,31-35
44.0,10.0,13.59,6.46,7.0,12.0,13.0,7.0,16.87,0.62,98.52,High,0.2324359739843738,0.65,48.09,1.0835911635307796,Senior,41-44
38.0,3.0,8.42,4.5,7.0,2.0,19.0,1.0,9.88,0.46,31.95,Low,0.2710382365552876,4.75,13.92,1.5555552098766199,Mid,36-40
42.0,4.0,10.45,5.34,2.0,7.0,9.0,5.0,13.37,1.46,66.6,Medium,0.2854743792831914,0.6923076923076923,31.95,0.37453176506895786,Mid,41-44
29.0,0.0,10.0,6.05,1.0,4.0,20.0,4.0,13.88,0.4,55.76,Medium,0.27010049120182195,2.2222222222222223,24.0,0.16528922887781342,Junior,26-30
29.0,10.0,7.5,4.32,2.0,11.0,24.0,9.0,9.16,0.48,59.75,Medium,0.28811522880460816,1.1428571428571428,43.0,0.4629628557956352,Senior,26-30
30.0,11.0,8.44,8.36,1.0,0.0,2.0,1.0,12.46,0.21,1.86,Low,0.4100478272704389,1.0,9.94,0.11961721057210402,Senior,26-30
40.0,12.0,4.64,6.57,1.0,15.0,2.0,6.0,5.88,1.93,44.27,Medium,0.8079847140698941,0.09090909090909091,43.64,0.15220697835510222,Senior,36-40
26.0,8.0,11.96,6.94,7.0,11.0,27.0,3.0,13.56,0.5,71.34,High,0.29153603873291384,1.8,38.46,1.0086453878032582,Senior,26-30
37.0,1.0,6.41,5.86,0.0,16.0,17.0,5.0,8.53,1.99,35.76,Medium,0.5254350384581635,0.7727272727272727,45.91,0.0,Junior,36-40
23.0,4.0,8.61,7.35,6.0,8.0,23.0,4.0,12.79,0.35,35.85,Medium,0.35981306729845475,1.7692307692307692,30.61,0.8163264195474259,Mid,20-25
21.0,12.0,8.81,6.16,2.0,12.0,22.0,3.0,13.21,0.04,51.59,Medium,0.281562203380463,1.375,37.31,0.3246752719683,Senior,20-25
33.0,15.0,9.61,7.81,3.0,3.0,17.0,1.0,11.49,1.79,24.17,Low,0.4549762817546785,3.4,17.11,0.3841228701507209,Principal,31-35
32.0,15.0,12.18,8.11,3.0,3.0,3.0,6.0,13.56,1.16,49.83,Medium,0.36013984614841305,0.3,27.18,0.3699136411943723,Principal,31-35
31.0,2.0,10.92,7.36,2.0,14.0,6.0,4.0,15.31,0.7,52.4,Medium,0.30728172675250753,0.3157894736842105,44.92,0.2717390935137101,Junior,31-35
26.0,3.0,10.63,6.46,6.0,9.0,0.0,2.0,14.23,1.03,52.28,Medium,0.30128719624749817,0.0,31.630000000000003,0.9287924258835254,Mid,26-30
21.0,10.0,9.27,7.91,4.0,5.0,15.0,5.0,10.9,0.52,42.66,Medium,0.41794742598178347,1.3636363636363635,26.77,0.5056889373338891,Senior,20-25
32.0,13.0,8.99,6.46,3.0,2.0,16.0,7.0,8.19,1.27,39.4,Medium,0.44994176659244667,1.6,23.490000000000002,0.4643962129417627,Senior,31-35
33.0,2.0,8.02,4.56,4.0,14.0,7.0,9.0,12.51,1.23,79.18,High,0.2820262892339849,0.2916666666666667,49.519999999999996,0.8771927900893005,Junior,31-35
36.0,15.0,13.57,4.58,3.0,5.0,5.0,9.0,14.85,0.16,100.0,High,0.16678394909275338,0.3333333333333333,37.07,0.6550216910432989,Principal,36-40
28.0,14.0,13.96,6.46,7.0,10.0,1.0,1.0,15.29,1.82,69.95,Medium,0.28307691339907987,0.08333333333333333,35.46,1.0835911635307796,Senior,26-30
36.0,9.0,11.3,5.07,0.0,1.0,25.0,9.0,13.39,0.92,54.81,Medium,0.24260833363271228,2.272727272727273,26.8,0.0,Senior,36-40
27.0,8.0,6.28,8.08,1.0,1.0,9.0,3.0,9.89,0.39,19.51,Low,0.5238094914156158,1.8,12.780000000000001,0.1237623609204999,Senior,26-30
21.0,10.0,5.02,5.23,1.0,0.0,16.0,2.0,6.73,0.61,20.37,Low,0.49702123429606526,5.333333333333333,8.02,0.191204552350946,Senior,20-25
43.0,15.0,8.15,6.15,1.0,10.0,18.0,6.0,12.42,1.73,42.66,Medium,0.38308213985988626,1.0588235294117647,37.15,0.16260159957697568,Principal,41-44
32.0,9.0,12.57,7.27,7.0,4.0,27.0,9.0,16.57,0.77,79.1,High,0.27590939341422804,1.9285714285714286,34.07,0.9628609404592929,Senior,31-35
22.0,16.0,11.22,4.79,0.0,5.0,3.0,7.0,14.46,1.12,56.69,Medium,0.2301401779540429,0.23076923076923078,31.72,0.0,Principal,20-25
35.0,18.0,12.84,7.69,1.0,2.0,12.0,7.0,14.3,1.9,38.37,Medium,0.3533529715050489,1.2,27.34,0.13003899479336867,Principal,31-35
25.0,1.0,10.16,7.45,6.0,9.0,20.0,3.0,15.11,1.3,83.73,High,0.3462603741092056,1.5384615384615385,32.66,0.8053690194135544,Junior,20-25
38.0,1.0,5.3,6.72,1.0,4.0,26.0,9.0,8.26,1.35,45.9,Medium,0.5951326994739898,1.8571428571428572,26.8,0.14880950166525272,Junior,36-40
26.0,5.0,5.15,6.83,0.0,19.0,25.0,5.0,7.96,0.5,36.32,Medium,0.55911513660449,1.0,50.65,0.0,Mid,26-30
29.0,18.0,4.48,4.53,7.0,8.0,18.0,5.0,9.46,1.34,37.24,Medium,0.4210903571671193,1.2857142857142858,27.98,1.54525352201909,Principal,26-30
32.0,7.0,9.67,6.18,4.0,18.0,15.0,2.0,14.13,0.79,80.36,High,0.2928571305522214,0.7142857142857143,48.67,0.6472490862056495,Mid,31-35
21.0,2.0,6.43,4.43,3.0,4.0,12.0,7.0,9.26,1.82,52.09,Medium,0.39834286817445075,1.0,24.93,0.6772007500675508,Junior,20-25
34.0,13.0,11.34,5.54,0.0,11.0,29.0,2.0,12.02,0.26,52.58,Medium,0.2482876606041241,2.0714285714285716,36.34,0.0,Senior,31-35
24.0,15.0,10.86,6.46,0.0,11.0,4.0,1.0,12.24,0.57,43.85,Medium,0.3043289911545891,0.3076923076923077,34.36,0.0,Principal,20-25
41.0,0.0,7.18,6.87,2.0,15.0,11.0,8.0,11.89,0.13,85.56,High,0.36706867503572754,0.4583333333333333,49.18,0.29112077276262405,Junior,41-44
23.0,2.0,5.77,7.71,1.0,6.0,6.0,8.0,10.15,0.76,50.42,Medium,0.5320351424601042,0.4,29.77,0.1297016692993944,Junior,20-25
39.0,17.0,5.02,6.87,5.0,13.0,26.0,8.0,7.26,0.3,46.88,Medium,0.5838761739514516,1.1818181818181819,43.019999999999996,0.7278019319065601,Principal,36-40
23.0,8.0,11.37,4.97,4.0,8.0,8.0,2.0,15.38,1.02,44.61,Medium,0.22392522527382336,0.7272727272727273,30.369999999999997,0.8048288119056717,Senior,20-25
37.0,5.0,8.5,6.97,5.0,14.0,4.0,1.0,12.55,1.85,49.88,Medium,0.4190023553918121,0.25,38.0,0.7173600118565263,Mid,36-40
23.0,0.0,7.24,7.78,2.0,10.0,3.0,3.0,9.15,1.34,38.51,Medium,0.5564368177890898,0.21428571428571427,31.740000000000002,0.2570693756980237,Junior,20-25
36.0,9.0,12.57,4.69,4.0,3.0,9.0,1.0,16.02,0.21,67.23,Medium,0.17138859141697826,1.8,20.07,0.8528782829683831,Senior,36-40
31.0,5.0,9.94,8.08,1.0,10.0,15.0,7.0,11.96,0.68,62.43,Medium,0.39999998173516066,0.8333333333333334,40.44,0.1237623609204999,Mid,31-35
41.0,11.0,8.99,6.78,5.0,9.0,10.0,9.0,13.34,1.93,64.97,Medium,0.39005820017652487,0.5263157894736842,40.49,0.7374630180733012,Senior,41-44
36.0,3.0,11.43,4.02,7.0,5.0,28.0,0.0,13.05,0.27,59.48,Medium,0.17524509088051096,4.666666666666667,21.43,1.7412930991808213,Mid,36-40
29.0,12.0,12.16,6.6,1.0,16.0,8.0,1.0,15.84,1.11,59.52,Medium,0.2753571330229595,0.4444444444444444,45.66,0.15151512855831387,Senior,26-30
